    i     j      r(x)           v(x)           r(y)           v(y)           r(z)           v(z)
   60   100    0.03131700     0.13180396     0.03119600     0.13129572    -0.00000000    -0.00000000
   61    62    0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000
   61    63   -0.43600200     0.63032619     0.97073100    -1.40343240    -0.00000000     0.00000000
   61    64    0.97073100    -1.40343240     0.43600200    -0.63032619     0.00000000    -0.00000000
   61    65    0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000
   61    66    0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000
   61    67    0.01252500     0.08810941    -0.01451500    -0.10210379    -0.00000000    -0.00000000
   61    68   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.43137700    -0.21435594
   61    69   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.01301200     0.00646500
   61    70   -0.38386000    -0.20862093     0.46917100     0.25499791     0.00000000    -0.00000000
   61    71   -0.46917100    -0.25499791    -0.38386000    -0.20862093    -0.00000000    -0.00000000
   61    72   -0.39712400    -0.16732783    -0.34268400    -0.14439213     0.00000000     0.00000000
   61    73   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.48034100     0.50290021
   61    74    0.00000000     0.00000000     0.00000000    -0.00000000     0.02635500    -0.02759668
   61    75   -0.07096900    -0.06858259    -0.06124000    -0.05918054    -0.00000000     0.00000000
   61    76   -0.10557000    -0.22104587    -0.09109800    -0.19074085     0.00000000     0.00000000
   61    77   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.06166200    -0.04856331
   61    78    0.00000000    -0.00000000     0.00000000     0.00000000     0.00301000     0.00236995
   61    79   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   61    80    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   61    81   -0.06067000    -0.04455342     0.18181100     0.13351259     0.00000000     0.00000000
   61    82    0.18181100     0.13351259     0.06067000     0.04455342    -0.00000000     0.00000000
   61    83   -0.54866700    -0.18597516     0.23352600     0.07915680    -0.00000000    -0.00000000
   61    84    0.23352600     0.07915680     0.54866700     0.18597516     0.00000000     0.00000000
   61    85    0.00000000    -0.00000000     0.00000000     0.00000000     0.32581900    -0.01926734
   61    86    0.00000000     0.00000000     0.00000000    -0.00000000     0.02714400    -0.00160686
   61    87   -0.05542400    -0.04534142    -0.04782600    -0.03912709    -0.00000000    -0.00000000
   61    88   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.02040300    -0.02646079
   61    89   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.08611500    -0.11169197
   61    90   -0.10549600     0.02160568    -0.09103400     0.01864364    -0.00000000    -0.00000000
   61    91    0.08250700    -0.06061868     0.07119700    -0.05230988    -0.00000000    -0.00000000
   61    92    0.00000000    -0.00000000     0.00000000     0.00000000     0.38587900     0.21065741
   61    93    0.00000000     0.00000000    -0.00000000     0.00000000    -0.01917800    -0.01046999
   61    94   -0.04562000     0.01895893    -0.03936700     0.01636086     0.00000000     0.00000000
   61    95    0.00215100    -0.03886930     0.00520500    -0.09403682    -0.00000000    -0.00000000
   61    96    0.00520500    -0.09403682    -0.00215100     0.03886930     0.00000000    -0.00000000
   61    97   -0.32532400    -0.13344759    -0.28072700    -0.11515377     0.00000000     0.00000000
   61    98   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.18354100    -0.05353327
   61    99    0.00000000    -0.00000000    -0.00000000     0.00000000     0.62627900     0.18266372
   61   100   -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000
   62    63   -0.97073100     1.40343240    -0.43600200     0.63032619    -0.00000000    -0.00000000
   62    64   -0.43600200     0.63032619     0.97073100    -1.40343240     0.00000000     0.00000000
   62    65    0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000
   62    66    0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   62    67   -0.01451500    -0.10210379    -0.01252500    -0.08810941    -0.00000000     0.00000000
   62    68   -0.00000000    -0.00000000     0.00000000     0.00000000     0.01301200     0.00646500
   62    69    0.00000000     0.00000000     0.00000000     0.00000000     0.43137700     0.21435594
   62    70   -0.46917100    -0.25499791    -0.38386000    -0.20862093     0.00000000    -0.00000000
   62    71    0.38386000     0.20862093    -0.46917100    -0.25499791    -0.00000000    -0.00000000
   62    72   -0.34268400    -0.14439213     0.39712400     0.16732783     0.00000000     0.00000000
   62    73   -0.00000000     0.00000000     0.00000000     0.00000000     0.02635500    -0.02759668
   62    74   -0.00000000     0.00000000     0.00000000     0.00000000     0.48034100    -0.50290021
   62    75   -0.06124000    -0.05918054     0.07096900     0.06858259    -0.00000000    -0.00000000
   62    76   -0.09109800    -0.19074085     0.10557000     0.22104587    -0.00000000    -0.00000000
   62    77    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00301000     0.00236995
   62    78   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.06166200     0.04856331
   62    79    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000
   62    80   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   62    81   -0.18181100    -0.13351259    -0.06067000    -0.04455342    -0.00000000     0.00000000
   62    82   -0.06067000    -0.04455342     0.18181100     0.13351259     0.00000000    -0.00000000
   62    83   -0.23352600    -0.07915680    -0.54866700    -0.18597516     0.00000000    -0.00000000
   62    84   -0.54866700    -0.18597516     0.23352600     0.07915680    -0.00000000    -0.00000000
   62    85   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.02714400     0.00160686
   62    86   -0.00000000    -0.00000000     0.00000000     0.00000000     0.32581900    -0.01926734
   62    87   -0.04782600    -0.03912709     0.05542400     0.04534142    -0.00000000    -0.00000000
   62    88    0.00000000     0.00000000     0.00000000     0.00000000    -0.08611500    -0.11169197
   62    89    0.00000000     0.00000000    -0.00000000    -0.00000000     0.02040300     0.02646079
   62    90   -0.09103400     0.01864364     0.10549600    -0.02160568     0.00000000     0.00000000
   62    91    0.07119700    -0.05230988    -0.08250700     0.06061868     0.00000000     0.00000000
   62    92   -0.00000000     0.00000000     0.00000000     0.00000000    -0.01917800    -0.01046999
   62    93    0.00000000    -0.00000000    -0.00000000     0.00000000    -0.38587900    -0.21065741
   62    94   -0.03936700     0.01636086     0.04562000    -0.01895893    -0.00000000    -0.00000000
   62    95   -0.00520500     0.09403682     0.00215100    -0.03886930    -0.00000000    -0.00000000
   62    96    0.00215100    -0.03886930     0.00520500    -0.09403682     0.00000000    -0.00000000
   62    97   -0.28072700    -0.11515377     0.32532400     0.13344759    -0.00000000    -0.00000000
   62    98    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.62627900    -0.18266372
   62    99   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.18354100    -0.05353327
   62   100   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   63    64    0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000
   63    65   -0.46452900   -32.99034490    -1.03451500   -73.47071900    -0.00000000    -0.00000000
   63    66    1.03451500    73.47071900    -0.46452900   -32.99034490    -0.00000000    -0.00000000
   63    67    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
   63    68    0.16385800     0.23011238    -0.39638200    -0.55664356     0.00000000     0.00000000
   63    69   -0.39638200    -0.55664356    -0.16385800    -0.23011238    -0.00000000    -0.00000000
   63    70    0.00000000    -0.00000000    -0.00000000    -0.00000000     0.12772400     1.36928412
   63    71   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.03446700    -0.36950464
   63    72   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
   63    73    0.21187700    -0.03661956    -0.55061900     0.09517251     0.00000000     0.00000000
   63    74   -0.55061900     0.09517251    -0.21187700     0.03661956     0.00000000    -0.00000000
   63    75   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000
   63    76   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000
   63    77    0.09716300    -0.05495931    -0.24802300     0.14029478     0.00000000     0.00000000
   63    78   -0.24802300     0.14029478    -0.09716300     0.05495931     0.00000000     0.00000000
   63    79   -0.02200400    -0.01893401     0.12784400     0.11000858     0.00000000    -0.00000000
   63    80   -0.12784400    -0.11000858    -0.02200400    -0.01893401     0.00000000    -0.00000000
   63    81   -0.00000000    -0.00000000     0.00000000     0.00000000    -1.72067700    -0.41630266
   63    82   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.17276100     0.04179940
   63    83   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.76040500     0.28381208
   63    84    0.00000000     0.00000000    -0.00000000    -0.00000000     0.70308400     0.26242003
   63    85   -0.07289700    -0.05004512     0.20671500     0.14191524     0.00000000     0.00000000
   63    86   -0.20671500    -0.14191524    -0.07289700    -0.05004512     0.00000000    -0.00000000
   63    87   -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   63    88    0.02299100    -0.07497283     0.00441000    -0.01437860    -0.00000000    -0.00000000
   63    89    0.00441000    -0.01437860    -0.02299100     0.07497283    -0.00000000    -0.00000000
   63    90   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
   63    91    0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   63    92    0.03169000     0.04679636    -0.08110500    -0.11976449     0.00000000     0.00000000
   63    93   -0.08110500    -0.11976449    -0.03169000    -0.04679636    -0.00000000    -0.00000000
   63    94   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
   63    95   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.07630100    -0.08612896
   63    96   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.08081300     0.09122397
   63    97   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
   63    98    0.41213100     0.00381111     0.05684400     0.00052674    -0.00000000    -0.00000000
   63    99   -0.05684400    -0.00052674     0.41213100     0.00381111     0.00000000     0.00000000
   63   100    0.21384600    -0.01771344     0.53648700    -0.04443496    -0.00000000    -0.00000000
   64    65    1.03451500    73.47071900    -0.46452900   -32.99034490     0.00000000    -0.00000000
   64    66    0.46452900    32.99034490     1.03451500    73.47071900    -0.00000000     0.00000000
   64    67   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   64    68   -0.39638200    -0.55664356    -0.16385800    -0.23011238     0.00000000     0.00000000
   64    69   -0.16385800    -0.23011238     0.39638200     0.55664356     0.00000000    -0.00000000
   64    70    0.00000000     0.00000000    -0.00000000     0.00000000    -0.03446700    -0.36950464
   64    71    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.12772400    -1.36928412
   64    72    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   64    73   -0.55061900     0.09517251    -0.21187700     0.03661956     0.00000000    -0.00000000
   64    74   -0.21187700     0.03661956     0.55061900    -0.09517251    -0.00000000     0.00000000
   64    75    0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000
   64    76    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000
   64    77   -0.24802300     0.14029478    -0.09716300     0.05495931     0.00000000     0.00000000
   64    78   -0.09716300     0.05495931     0.24802300    -0.14029478     0.00000000     0.00000000
   64    79   -0.12784400    -0.11000858    -0.02200400    -0.01893401     0.00000000     0.00000000
